meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,has_revisions,one_revision_name,agendas,parties,one_revision_url
2008,ATCM,31,ATCM XXXI - CEP XI,wp,56,False,"Site Guidelines for Whalers Bay, Deception Island, South Shetland Islands",CEP 7(c),Argentina | Chile | Norway | Spain | United Kingdom | United States,https://documents.ats.aq/ATCM31/wp/ATCM31_wp056_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,57,False,Report on Effectiveness of Trial Informal Group,CEP 3,Brazil,https://documents.ats.aq/ATCM31/wp/ATCM31_wp057_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,58,False,Review of Draft Management Plans by Trial Informal Group,CEP 7(a),Brazil,https://documents.ats.aq/ATCM31/wp/ATCM31_wp058_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,59,False,"Site Guidelines for Half Moon Island, South Shetland Islands",CEP 7(c),Argentina,https://documents.ats.aq/ATCM31/wp/ATCM31_wp059_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,60,False,Quantifying Atmospheric Emissions in Antarctic Comprehensive Environmental Evaluations,CEP 6(b),United Kingdom,https://documents.ats.aq/ATCM31/wp/ATCM31_wp060_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,61,False,Antarctic Protected Area System: Revised List of Historic Sites and Monuments Measure 3 (2003) Guidelines for its Application,ATCM 4 | CEP 7(b),Chile | United States,https://documents.ats.aq/ATCM31/wp/ATCM31_wp061_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,62,False,The Antarctic Treaty and the Public. “The White Book”: A Project on the History and Achievements of the Antarctic Treaty System,ATCM 5,Chile,https://documents.ats.aq/ATCM31/wp/ATCM31_wp062_e.doc
2008,ATCM,31,ATCM XXXI - CEP XI,wp,63,True,Procedure for Selection and Appointment of the Executive Secretary of the Secretariat of the Antarctic Treaty,ATCM 6,Australia,https://documents.ats.aq/ATCM31/wp/ATCM31_wp063_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,1,False,The Antarctic biological prospecting database,ATCM 17,Belgium | Brazil | Bulgaria | Finland | France | Germany | Netherlands | Sweden,https://documents.ats.aq/ATCM32/wp/ATCM32_wp001_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,2,False,"Site Guidelines for Stonington Island, Marguerite Bay, Antarctic Peninsula",CEP 7c,United Kingdom | United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp002_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,3,False,Antarctic Protected Area System: Revised list of Historic Sites and Monuments - Measure 3 (2003). Guidelines for its application,CEP 7b,Chile,https://documents.ats.aq/ATCM32/wp/ATCM32_wp003_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,4,False,Second Progress Report on the Discussion of the International Working Group about Possibilities for Environmental Management of Fildes Peninsula and Ardley Island,CEP 7d,Chile | Germany,https://documents.ats.aq/ATCM32/wp/ATCM32_wp004_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,5,False,A work program for CEP action on non-native species,CEP 8a,Australia | France | New Zealand,https://documents.ats.aq/ATCM32/wp/ATCM32_wp005_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,6,False,Maximizing the Antarctic IPY legacy,ATCM 10,Norway | United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp006_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,7,False,Amendments to the Rules of Procedure for the Committee for Environmental Protection,CEP 4,Australia,https://documents.ats.aq/ATCM32/wp/ATCM32_wp007_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,8,False,Subsidiary Group on Management Plans – Report on Term of Reference #4: Improving Management Plans and the Process for their Intersessional Review,CEP 7a,Australia,https://documents.ats.aq/ATCM32/wp/ATCM32_wp008_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,9,False,Report on informal discussions about the non-specific information contained in the Site Guidelines for Visitors to Antarctica,CEP 7c,France,https://documents.ats.aq/ATCM32/wp/ATCM32_wp009_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,10,False,Strategic vision of Antarctic tourism for the next decade,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp010_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,11,False,"Site Guidelines for Horseshoe Island and Detaille Island, Antarctic Peninsula",CEP 7c,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp011_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,12,False,Environmental aspects and impacts of tourism and non-governmental activities in Antarctica: Draft project scope,CEP 6b,Australia | France | New Zealand,https://documents.ats.aq/ATCM32/wp/ATCM32_wp012_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,13,False,"Visitor Site Guide for Cape Royds, Ross Island",CEP 7c,New Zealand | United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp013_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,14,False,Report of the CEP Observer to the twenty-seventh meeting of the Scientific Committee to CCAMLR; 27 – 31 October 2008,CEP 11,New Zealand,https://documents.ats.aq/ATCM32/wp/ATCM32_wp014_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,15,False,Initiative to Extend the Boundary of the International Maritime Organization’s Antarctic Special Area Northward to the Antarctic Convergence,ATCM 5,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp015_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,16,False,Lifeboats on Antarctic Tourist Vessels,ATCM 11,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp016_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,17,False,Proposal to make binding certain limitations on landing of persons from passenger vessels,ATCM 11,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp017_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,18,False,Regulation of biological prospecting under the Antarctic Treaty system,ATCM 17,Australia | New Zealand,https://documents.ats.aq/ATCM32/wp/ATCM32_wp018_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,19,False,"Site Guidelines for Wordie House, Winter Island, Argentine Islands",CEP 7c,Ukraine | United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp019_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,20,False,Revision of Management Plan for Antarctic Specially Protected Area No. 152: Western Bransfield Strait,CEP 7a,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp020_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,21,False,Revision of Management Plan for Antarctic Specially Protected Area No. 153: Eastern Dallmann Bay,CEP 7a,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp021_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,22,False,"Revision of Management Plan for Antarctic Specially Protected Area No. 121: Cape Royds, Ross Island",CEP 7a,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp022_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,23,False,Propagule transport associated with logistic operations: a South African appraisal of a regional issue,CEP 8a,South Africa,https://documents.ats.aq/ATCM32/wp/ATCM32_wp023_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,24,False,"Revision of Management Plan for Antarctic Specially Protected Area No. 113: Litchfield Island, Arthur Harbor, Anvers Island, Palmer Archipelago",CEP 7a,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp024_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,25,False,Revision of maps and text for the Management Plan for Antarctic Specially Managed Area No. 7: Southwest Anvers Island and Palmer Basin,CEP 7a,United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp025_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,26,False,A gap analysis of the Antarctic Treaty system regarding the management of biological prospecting,ATCM 17,Netherlands | Belgium | Bulgaria | Finland | France | Germany | Spain | Sweden,https://documents.ats.aq/ATCM32/wp/ATCM32_wp026_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,27,False,Review of Antarctic Specially Protected Area (ASPA) No. 104: Sabrina Island,CEP 7a,New Zealand,https://documents.ats.aq/ATCM32/wp/ATCM32_wp027_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,28,False,"Site Guidelines for Baily Head and Telefon Bay, Deception Island, South Shetland Islands",CEP 7c,Argentina | Chile | Norway | Spain | United Kingdom | United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp028_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,29,False,Towards a representative system of marine spatial protection for the South Orkney Islands,CEP 7d,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp029_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,30,False,Antarctic Treaty Meeting of Experts on the Management of Ship-borne Tourism in the Antarctic Treaty Area,ATCM 11,New Zealand,https://documents.ats.aq/ATCM32/wp/ATCM32_wp030_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,31,False,Updated analysis of representation of Annex V categories and Environmental Domains in the system of Antarctic Specially Protected and Managed Areas,CEP 7d,New Zealand,https://documents.ats.aq/ATCM32/wp/ATCM32_wp031_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,32,False,Procedures for vehicle cleaning to prevent transfer of non-native species into and around Antarctica,CEP 8a,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp032_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,33,False,Review of provisions relating to non-native species introductions in ASPA and ASMA management plans,CEP 8a,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp033_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,34,False,Spatial protection and management of Antarctic marine biodiversity,CEP 7d,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp034_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,35,True,"Proposal to add the British hut (Base W) on Detaille Island, Lallemand Fjord, Loubet Coast to the List of Historic Sites and Monuments",CEP 7b,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp035_rev1_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,36,True,"Proposal to add the British hut at Damoy Point, Dorian Bay, Wiencke Island to the List of Historic Sites and Monuments",CEP 7b,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp036_rev1_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,37,False,Report of the Intersessional Contact Group on the revision of List A “Permanent Antarctic stations and associated installations” appended to Resolution 5 (1995),ATCM 12,Argentina,https://documents.ats.aq/ATCM32/wp/ATCM32_wp037_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,38,False,Climate change and the Antarctic environment: Management implications,CEP 9a,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp038_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,39,False,Annex II: Finalising the review,ATCM 5,Australia,https://documents.ats.aq/ATCM32/wp/ATCM32_wp039_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,40,False,"Review of Management Plans for Antarctic Specially Protected Areas (ASPAs) 136 Clark Peninsula and 162 Mawson’s Huts, and Antarctic Specially Managed Area (ASMA) 3 Cape Denison",CEP 7a,Australia,https://documents.ats.aq/ATCM32/wp/ATCM32_wp040_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,41,False,Development of environmental data services to inform the Environmental Impact Assessment (EIA) process,CEP 9b,United Kingdom,https://documents.ats.aq/ATCM32/wp/ATCM32_wp041_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,42,False,Review of the management plan for Antarctic Specially Protected Area (ASPA) No. 142 - Svarthamaren,CEP 7a,Norway,https://documents.ats.aq/ATCM32/wp/ATCM32_wp042_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,43,False,Report of the continued Intersessional Contact Group on Issues Concerning Passenger Ships Operating in Antarctic Waters,ATCM 11,Norway,https://documents.ats.aq/ATCM32/wp/ATCM32_wp043_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,44,False,Problems of national control of tourist and non-governmental activity in the Antarctic,ATCM 11,Russian Federation,https://documents.ats.aq/ATCM32/wp/ATCM32_wp044_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,45,False,About the role and place of COMNAP in the Antarctic Treaty System,ATCM 5,Russian Federation,https://documents.ats.aq/ATCM32/wp/ATCM32_wp045_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,46,False,On the strategic role of the Antarctic Treaty of 1959 in the process of regulation of international relations in the South Polar region of the Earth,ATCM 18,Russian Federation,https://documents.ats.aq/ATCM32/wp/ATCM32_wp046_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,47,False,Towards Improved Search and Rescue Coordination and Response in the Antarctic,ATCM 9,COMNAP,https://documents.ats.aq/ATCM32/wp/ATCM32_wp047_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,48,False,IPY Report: Accomplishments and challenges,ATCM 10 | CEP 5,IPY-IPO | SCAR,https://documents.ats.aq/ATCM32/wp/ATCM32_wp048_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,49,True,Bioprospection: Baselines and parameters,ATCM 17,Chile,https://documents.ats.aq/ATCM32/wp/ATCM32_wp049_rev2_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,50,True,Measure 3 (2003) Antarctic Protected Areas System. Revised list of Historic Sites and Monuments (Proposed amendment to the Annex),ATCM 5 | CEP 7b,Chile,https://documents.ats.aq/ATCM32/wp/ATCM32_wp050_rev1_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,51,True,Subsidiary Group on Management Plans – Report on Terms of Reference #1 to #3: Review of Draft Management Plans,CEP 7a,Australia,https://documents.ats.aq/ATCM32/wp/ATCM32_wp051_rev1_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,52,False,"Report of the CEP Observer to the XXXth SCAR Delegates Meeting held in Moscow, 14-16 July 2008",CEP 11,Belgium,https://documents.ats.aq/ATCM32/wp/ATCM32_wp052_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,53,False,"Site Guidelines for the Northeast beach of Ardley Peninsula (Ardley Island), King George Island (25 de Mayo Island), South Shetland Islands",CEP 7c,Argentina | Chile,https://documents.ats.aq/ATCM32/wp/ATCM32_wp053_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,54,False,The effect of marathons held on the Antarctic continent,ATCM 11,Chile,https://documents.ats.aq/ATCM32/wp/ATCM32_wp054_e.doc
2009,ATCM,32,ATCM XXXII - CEP XII,wp,55,False,Report of the Joint CEP/SC-CAMLR Workshop,CEP 11,France | New Zealand | Russian Federation | United States,https://documents.ats.aq/ATCM32/wp/ATCM32_wp055_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,1,False,Chairs Report - Antarctic Treaty Meeting of Experts on the Management of Ship-borne Tourism in the Antarctic Treaty Area,ATCM 11 | ATCM 4 | CEP 6b,New Zealand,https://documents.ats.aq/ATCM33/wp/ATCM33_wp001_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,2,False,Biological prospecting in the Antarctic region: a conservative overview of current research,ATCM 17,SCAR,https://documents.ats.aq/ATCM33/wp/ATCM33_wp002_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,3,False,Biodiversity-based Evaluation of the Environmental Domains Analysis,CEP 7f,SCAR,https://documents.ats.aq/ATCM33/wp/ATCM33_wp003_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,4,False,Preliminary Results from the International Polar Year Programme: Aliens in Antarctica,CEP 8a,SCAR,https://documents.ats.aq/ATCM33/wp/ATCM33_wp004_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,5,False,Proposed addition of the Plaque Commemorating the PM-3A Nuclear Power Plant at McMurdo Station to the List of Historic Sites and Monument,CEP 7b,United States,https://documents.ats.aq/ATCM33/wp/ATCM33_wp005_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,6,False,Current knowledge for reducing risks posed by terrestrial non-native species: towards an evidence-based approach,CEP 8a,SCAR | Australia,https://documents.ats.aq/ATCM33/wp/ATCM33_wp006_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,7,False,Report of the CEP Observer to the twenty-eighth meeting of the Scientific Committee to CCAMLR; 26 – 30 October 2009,CEP 11,New Zealand,https://documents.ats.aq/ATCM33/wp/ATCM33_wp007_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,8,False,Draft procedures for vehicle cleaning to prevent transfer of non-native species into and around Antarctica,CEP 8a,United Kingdom,https://documents.ats.aq/ATCM33/wp/ATCM33_wp008_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,9,False,Open-ended Intersessional Contact Group on “Non-Native Species” (NNS) - 2009-2010 Report,CEP 8a,France,https://documents.ats.aq/ATCM33/wp/ATCM33_wp009_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,10,False,Guidelines for the Application of Management Zones within Antarctic Specially Managed Areas and Antarctic Specially Protected Areas,CEP 7a,United States,https://documents.ats.aq/ATCM33/wp/ATCM33_wp010_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,11,False,Forwarding of hydrographic data collected during the IPY,ATCM 10 | CEP 5,Uruguay,https://documents.ats.aq/ATCM33/wp/ATCM33_wp011_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,12,False,Guidelines on Minimising the Impact of Pollution by Light at Antarctic Stations and Ships,CEP 6b,United Kingdom,https://documents.ats.aq/ATCM33/wp/ATCM33_wp012_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,13,False,Report of the ATCM Intersessional Contact Group to Examine the Issue of Biological Prospecting in the Antarctic Treaty Area,ATCM 17,Netherlands,https://documents.ats.aq/ATCM33/wp/ATCM33_wp013_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,14,False,Intra-regional transfer of species in terrestrial Antarctica,CEP 8a,United Kingdom,https://documents.ats.aq/ATCM33/wp/ATCM33_wp014_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,15,False,Guidance for visitors and environmental managers following the discovery of a suspected non-native species in the terrestrial and freshwater Antarctic environment,CEP 8a,United Kingdom,https://documents.ats.aq/ATCM33/wp/ATCM33_wp015_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,16,False,The Implications of Climate Change for the Antarctic Protected Areas System,CEP 7f,United Kingdom,https://documents.ats.aq/ATCM33/wp/ATCM33_wp016_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,17,False,"Antarctic Treaty Visitor Site Guide for Torgersen Island, Arthur Harbor, Southwest Anvers Island",CEP 7c,United States,https://documents.ats.aq/ATCM33/wp/ATCM33_wp017_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,18,False,Revision of maps and text for the Management Plan for Antarctic Specially Managed Area No. 7: Southwest Anvers Island & Palmer Basin,CEP 7a,United States,https://documents.ats.aq/ATCM33/wp/ATCM33_wp018_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,19,True,"Revised Management Plan for ASPA No. 119 Davis Valley and Forlidas Pond, Dufek Massif, Pensacola Mountains",CEP 7a,United States,https://documents.ats.aq/ATCM33/wp/ATCM33_wp019_rev1_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,20,False,Forwarding of recommendations on operational matters to COMNAP,ATCM 5,Uruguay,https://documents.ats.aq/ATCM33/wp/ATCM33_wp020_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,21,False,"Australian Antarctic Treaty and Environmental Protocol inspections, East Antarctica, 2010",ATCM 12 | CEP 10,Australia,https://documents.ats.aq/ATCM33/wp/ATCM33_wp021_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,22,False,Enhanced coordination of Antarctic Treaty proposals within the IMO,ATCM 11,Australia,https://documents.ats.aq/ATCM33/wp/ATCM33_wp022_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,23,False,Assessing cumulative environmental impacts: identifying the distribution and concentration of national operator activities in Antarctica,CEP 7d,United Kingdom,https://documents.ats.aq/ATCM33/wp/ATCM33_wp023_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,24,False,Principles for the Access to and Use of Biological Material in the Antarctic Treaty Area,ATCM 17,Netherlands,https://documents.ats.aq/ATCM33/wp/ATCM33_wp024_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,25,False,Report of an incident at Wordie House (HSM No. 62),ATCM 11 | CEP 7b,United Kingdom | France | Ukraine,https://documents.ats.aq/ATCM33/wp/ATCM33_wp025_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,26,False,Final Report of the Intersessional Contact Group on the revision of List A “Permanent Antarctic Stations and Associated Installations” appended to Resolution 5 (1995),ATCM 12,Argentina,https://documents.ats.aq/ATCM33/wp/ATCM33_wp026_e.doc
2010,ATCM,33,ATCM XXXIII - CEP XIII,wp,27,False,"Revised Management Plan for Antarctic Specially Protected Area No. 139 Biscoe Point, Anvers Island, Palmer Archipelago",CEP 7a,United States,https://documents.ats.aq/ATCM33/wp/ATCM33_wp027_e.doc
